bus_i,kV,cities,county,carb_inten_no_renew,pd,Type,Import,Lat,Lon,carb_emit
268,115,Wasco,Kern County,0.0,0.0,'Substation',' ',35.71782151,-119.4553416,0.0
269,66,Tehachapi,Kern County,1.23104,0.0,'Substation',' ',35.10881659,-118.5670131,0.0
270,66,Maricopa,Kern County,1.23104,0.0,'Substation',' ',35.0932291,-119.4438304,0.0
271,66,Maricopa,Kern County,1.23104,1.4272,'Substation',' ',35.09175615,-119.4406975,1.7569402879999998
272,66,Bakersfield,Kern County,0.4885,7.0497,'Substation',' ',35.01965139,-118.9796384,3.44377845
273,66,Bakersfield,Kern County,0.4885,0.0,'Substation',' ',35.01965399,-118.9551559,0.0
274,115,Fellows,Kern County,1.23104,0.0,'Substation',' ',35.19434121,-119.5712604,0.0
275,115,Bakersfield,Kern County,1.23104,1.98368,'Substation',' ',35.35416109,-119.2706556,2.4419894272
276,66,Lost Hills,Kern County,0.0,0.0,'Substation',' ',35.73065651,-119.8580981,0.0
277,115,Wasco,Kern County,1.23104,1.93286,'Substation',' ',35.6018111,-119.3261944,2.3794279744
278,66,Bakersfield,Kern County,0.57665,1.03519,'Substation',' ',35.22374722,-118.8800083,0.5969423135
279,66,Arvin,Kern County,0.4885,1.38278,'Substation',' ',35.22432026,-118.7789744,0.6754880299999999
280,115,Bakersfield,Kern County,1.00593,9.88371,'Substation',' ',35.37392781,-119.0403167,9.9423204003
281,115,Bakersfield,Kern County,1.23104,0.78491,'Substation',' ',35.42795693,-118.9775056,0.9662556064
282,115,Mc Kittrick,Kern County,1.23104,0.0,'Substation',' ',35.29606803,-119.5924379,0.0
283,115,Bakersfield,Kern County,1.23104,1.22206,'Substation',' ',35.44070561,-119.0207361,1.5044047423999998
284,66,Lancaster,Kern County,1.23104,0.0,'Substation',' ',34.81550555,-118.6861278,0.0
285,66,,Kern County,0.0,0.0,'Substation',' ',35.58810833,-118.5247667,0.0
286,66,Tehachapi,Kern County,0.0,0.0,'Substation',' ',35.12389407,-118.3741213,0.0
287,66,Mc Farland,Kern County,1.08456,0.0,'Substation',' ',35.70369931,-119.2045057,0.0
288,66,Mojave,Kern County,0.74953,0.0,'Substation',' ',35.03026569,-118.3108221,0.0
289,66,Edwards,Kern County,0.74953,0.0,'Substation',' ',34.94057401,-117.9530671,0.0
290,66,Tehachapi,Kern County,1.23104,1.35221,'Substation',' ',35.10966362,-118.4946673,1.6646245983999999
291,66,Delano,Kern County,1.08456,2.15336,'Substation',' ',35.77551392,-119.2424861,2.3354481216000003
292,230,,Kern County,1.23104,5.11057,'Substation',' ',34.94123996,-118.826285,6.2913160928
293,66,Frazier Park,Kern County,0.4885,1.9313,'Substation',' ',34.81499978,-119.0098992,0.94344005
294,66,Glennville,Kern County,1.08456,0.0,'Substation',' ',35.7222499,-118.6950727,0.0
295,66,Mojave,Kern County,0.0,0.0,'Substation',' ',35.05410894,-118.1861563,0.0
296,66,Rosamond,Kern County,0.74953,1.40592,'Substation',' ',34.83738247,-118.1554673,1.0537792176
297,66,Wofford Heights,Kern County,1.08456,0.0,'Substation',' ',35.73837172,-118.5564021,0.0
298,66,Caliente,Kern County,1.23104,2.17612,'Substation',' ',35.48368775,-118.5275716,2.6788907647999998
299,66,Lake Isabella,Kern County,1.08456,1.57882,'Substation',' ',35.63265859,-118.478256,1.7123250192
300,66,Lake Isabella,Kern County,0.0,0.0,'Substation',' ',35.6444035,-118.4818546,0.0
301,66,Caliente,Kern County,1.23104,0.0,'Substation',' ',35.30690556,-118.4232873,0.0
302,66,Tehachapi,Kern County,1.23104,0.0,'Substation',' ',35.12376189,-118.3796721,0.0
303,230,Rio Vista,Solano County,0.19424,0.0,'Substation',' ',38.12530207,-121.832271,0.0
304,66,Delano,Kern County,0.0,0.0,'Substation',' ',35.71895095,-119.2333701,0.0
305,230,Lebec,Kern County,1.23104,0.0,'Substation',' ',34.93527777,-118.8431278,0.0
306,66,Delano,Kern County,1.08456,6.38743,'Substation',' ',35.73285976,-119.1298083,6.9275510808
307,115,Edwards,Kern County,0.15792,0.98541,'Substation',' ',34.93014632,-117.6977315,0.1556159472
308,66,Rosamond,Kern County,0.77698,0.0,'Substation',' ',34.86428131,-118.2373311,0.0
309,115,Edwards AFB,Kern County,0.0,0.0,'Substation',' ',34.87995833,-117.8962833,0.0
310,66,Caliente,Kern County,1.23104,0.78699,'Substation',' ',35.41102545,-118.492508,0.9688161695999999
311,66,Weldon,Kern County,1.08456,2.19112,'Substation',' ',35.66663278,-118.2628215,2.3764011072
312,66,Lebec,Kern County,0.74928,1.79745,'Substation',' ',34.81941387,-118.7510667,1.346793336
313,66,Bakersfield,Kern County,1.23104,0.94991,'Substation',' ',35.45227062,-118.9904154,1.1693772063999999
314,66,Corcoran,Kings County,0.54722,1.62393,'Substation',' ',36.08514444,-119.5536056,0.8886469746000001
315,66,Kettleman City,Kings County,0.54722,4.39521,'Substation',' ',35.99203334,-119.5717083,2.4051468162
316,66,Hanford,Kings County,0.54722,2.42544,'Substation',' ',36.26869793,-119.6473106,1.3272492768000002
317,66,Avenal,Kings County,0.0,0.0,'Substation',' ',35.97812224,-120.1171583,0.0
318,115,Corcoran,Kings County,1.23104,0.0,'Substation',' ',36.10940095,-119.5571927,0.0
319,66,Hanford,Kings County,0.54722,0.0,'Substation',' ',36.22631337,-119.6552247,0.0
320,66,Hanford,Kings County,1.23104,2.00036,'Substation',' ',36.2696503,-119.6489407,2.4625231744
321,66,Hanford,Kings County,1.22379,1.16495,'Substation',' ',36.40412655,-119.6858489,1.4256541605
322,66,Lemoore,Kings County,0.0,0.0,'Substation',' ',36.2224111,-119.7799139,0.0
323,66,Avenal,Kings County,0.0,0.97346,'Substation',' ',36.04359445,-120.1113917,0.0
324,66,Lemoore,Kings County,0.03173,0.0,'Substation',' ',36.30933381,-119.7983006,0.0
325,66,Hanford,Kings County,0.77887,1.71042,'Substation',' ',36.27633342,-119.6536119,1.3321948254
326,66,Kettleman City,Kings County,1.23104,0.0,'Substation',' ',36.00345277,-119.9494833,0.0
327,66,Lakeport,Lake County,0.15792,0.0,'Substation',' ',39.00776751,-122.8940008,0.0
328,66,Lakeport,Lake County,0.15792,0.0,'Substation',' ',39.07721407,-122.9325679,0.0
329,66,Kelseyville,Lake County,0.15792,1.7457,'Substation',' ',38.93233036,-122.7410063,0.27568094400000004
330,115,Nice,Lake County,1.23104,0.5876,'Substation',' ',39.11038686,-122.8128382,0.7233591039999999
331,115,Clearlake Oaks,Lake County,0.0,0.0,'Substation',' ',39.02753504,-122.6623833,0.0
332,66,Lakeport,Lake County,0.15792,3.83802,'Substation',' ',39.14574049,-122.9166584,0.6061001184
333,66,McArthur,Lassen County,0.0,0.0,'Substation',' ',40.74489222,-121.2780001,0.0
334,66,Janesville,Lassen County,0.18735,1.7079,'Substation',' ',40.31499479,-120.5403437,0.319975065
335,66,Susanville,Lassen County,0.15792,0.0,'Substation',' ',40.36547281,-120.4226288,0.0
336,66,Susanville,Lassen County,0.42807,1.33524,'Substation',' ',40.41749316,-120.6671093,0.5715761868
337,66,Milford,Lassen County,0.42807,0.0,'Substation',' ',40.15526654,-120.3519513,0.0
338,66,McArthur,Lassen County,0.42807,0.0,'Substation',' ',40.58807127,-121.0915844,0.0
339,66,East Shore,Plumas County,0.42807,0.0,'Substation',' ',40.26934857,-121.0881239,0.0
340,66,Westwood,Lassen County,0.42807,0.0,'Substation',' ',40.29997937,-121.0016847,0.0
341,66,Glendale,Los Angeles County,1.20448,5.72132,'Substation',' ',34.16270281,-118.2841966,6.891215513600001
342,66,Mission Hills,Santa Barbara County,1.11503,34.95632,'Substation',' ',34.27357024,-118.4587732,38.9773454896
343,66,Culver City,Los Angeles County,1.01411,1.88418,'Substation',' ',33.99032214,-118.3940417,1.9107657798000002
344,66,Sylmar,Los Angeles County,1.21918,19.82284,'Substation',' ',34.30787223,-118.4505278,24.1676100712
345,230,Los Angeles,Los Angeles County,1.05143,58.1653,'Substation',' ',34.04335333,-118.2461297,61.15674137900001
346,66,Wilmington,Los Angeles County,1.23104,4.25511,'Substation',' ',33.77047202,-118.264962,5.2382106144
347,230,Van Nuys,Los Angeles County,1.06925,58.13661,'Substation',' ',34.17158743,-118.423154,62.162570242499996
348,230,Canoga Park,Los Angeles County,1.04165,38.41412,'Substation',' ',34.1895064,-118.5915883,40.014068097999996
349,230,Tarzana,Los Angeles County,1.04165,26.99095,'Substation',' ',34.17935193,-118.5438005,28.1151230675
350,66,Burbank,Santa Clara County,1.23104,10.85583,'Substation',' ',34.19901498,-118.3440788,13.363960963199998
351,66,Burbank,Santa Clara County,1.20448,5.98098,'Substation',' ',34.17638134,-118.3140289,7.2039707904
352,66,Azusa,Los Angeles County,1.23104,8.1331,'Substation',' ',34.12515424,-117.9249665,10.012171424
353,66,La Puente,Los Angeles County,0.88554,9.81561,'Substation',' ',34.04748128,-117.9556304,8.6921152794
354,66,Alhambra,Los Angeles County,0.52564,17.95897,'Substation',' ',34.09126536,-118.1490914,9.4399529908
355,66,Carson,Los Angeles County,1.26701,7.19186,'Substation',' ',33.8349536,-118.2473837,9.1121585386
356,66,El Monte,Los Angeles County,0.54361,14.63302,'Substation',' ',34.07144828,-118.0265504,7.954656002200001
357,66,Torrance,Los Angeles County,1.01427,2.81653,'Substation',' ',33.86143513,-118.3217278,2.8567218831
358,66,Palmdale,Los Angeles County,1.00614,12.7794,'Substation',' ',34.567506,-118.147688,12.857865516
359,66,Arcadia,Los Angeles County,0.4885,5.49396,'Substation',' ',34.10562887,-118.0384571,2.6837994600000004
360,66,Santa Clarita,Los Angeles County,1.23104,8.00057,'Substation',' ',34.38186113,-118.5013428,9.8490216928
361,115,Bakersfield,Kern County,1.23104,2.09687,'Substation',' ',35.49595252,-119.0094663,2.5813308447999996
362,66,Arcadia,Los Angeles County,0.4885,5.22454,'Substation',' ',34.14413076,-118.025731,2.55218779
363,230,Carson,Los Angeles County,1.23104,0.0,'Substation',' ',33.81749482,-118.2434772,0.0
364,66,La Canada Flintridge,Los Angeles County,0.52993,0.69921,'Substation',' ',34.19972227,-118.1706118,0.3705323553
365,66,Long Beach,Los Angeles County,0.95487,8.96,'Substation',' ',33.81920229,-118.1643641,8.555635200000001
366,66,Long Beach,Los Angeles County,1.23104,6.74535,'Substation',' ',33.78133053,-118.1498197,8.303795663999999
367,66,Azusa,Los Angeles County,0.54281,5.72554,'Substation',' ',34.13604586,-117.9109461,3.1078803674
368,66,Los Angeles,Los Angeles County,0.52955,7.7887,'Substation',' ',33.99961503,-118.1712114,4.124506085
369,66,La Puente,Los Angeles County,0.88554,0.94984,'Substation',' ',34.05052838,-117.9907761,0.8411213136
370,66,Los Angeles,Los Angeles County,1.05143,1.10588,'Substation',' ',34.00810574,-118.2275295,1.1627554084
371,66,Beverly Hills,Los Angeles County,1.18108,18.63922,'Substation',' ',34.0731289,-118.3973342,22.0144099576
372,66,Long Beach,Los Angeles County,0.86435,2.05789,'Substation',' ',33.83038656,-118.1405681,1.7787372215
373,66,Cerritos,Los Angeles County,0.87195,6.24023,'Substation',' ',33.85077402,-118.06401,5.4411685485
374,66,Long Beach,Los Angeles County,1.23104,5.13057,'Substation',' ',33.79314877,-118.1722789,6.315936892799999
375,66,Duarte,Los Angeles County,0.4885,2.65109,'Substation',' ',34.13379802,-117.9872804,1.295057465
376,66,Downey,Los Angeles County,0.4885,5.96449,'Substation',' ',33.93731568,-118.1299057,2.9136533649999996
377,66,Irwindale,Los Angeles County,1.23104,0.0,'Substation',' ',34.1271721,-117.9398895,0.0
378,66,Torrance,Los Angeles County,1.01427,8.14145,'Substation',' ',33.88055076,-118.3258829,8.2576284915
379,66,Artesia,Los Angeles County,1.2291,4.10153,'Substation',' ',33.86007925,-118.0843086,5.041190523000001
380,66,Gardena,Los Angeles County,1.01427,8.96729,'Substation',' ',33.90252379,-118.3118682,9.0952532283
381,66,Long Beach,Los Angeles County,1.23104,7.77805,'Substation',' ',33.76697406,-118.1520507,9.575090672
382,66,Compton,Los Angeles County,0.84816,6.61309,'Substation',' ',33.90011631,-118.2062764,5.6089584144
383,66,Los Angeles,Los Angeles County,0.99514,8.78086,'Substation',' ',33.95650731,-118.2322842,8.738185020400001
384,66,Long Beach,Los Angeles County,1.23104,0.0,'Substation',' ',33.77486919,-118.229778,0.0
385,66,Santa Fe Springs,Los Angeles County,0.67327,23.76116,'Substation',' ',33.90319501,-118.047069,15.9976761932
386,66,Compton,Los Angeles County,0.84816,0.0,'Substation',' ',33.86398483,-118.2169821,0.0
387,66,Long Beach,Los Angeles County,1.23104,1.89056,'Substation',' ',33.81660822,-118.1716782,2.3273549823999997
388,66,Long Beach,Los Angeles County,1.23104,0.0,'Substation',' ',33.75941402,-118.2378628,0.0
389,66,Long Beach,Los Angeles County,1.23104,8.76168,'Substation',' ',33.77861447,-118.1832932,10.7859785472
390,66,El Segundo,Los Angeles County,1.23104,1.94804,'Substation',' ',33.91260297,-118.4141553,2.3981151616
391,66,Glendora,Los Angeles County,0.97471,12.2614,'Substation',' ',34.11901471,-117.8719909,11.951309194
392,66,Long Beach,Los Angeles County,1.23104,3.25525,'Substation',' ',33.79574877,-118.1071449,4.00734296
393,66,Long Beach,Los Angeles County,1.23104,1.94355,'Substation',' ',33.78410009,-118.1085203,2.392587792
394,66,Santa Monica,Los Angeles County,1.23104,0.0,'Substation',' ',34.02561317,-118.4721561,0.0
395,66,Long Beach,Los Angeles County,1.23104,0.58207,'Substation',' ',33.7568199,-118.2203333,0.7165514527999999
396,66,Los Angeles,Los Angeles County,0.8854,1.59548,'Substation',' ',34.00414636,-118.2065258,1.4126379919999998
397,66,Long Beach,Los Angeles County,0.84816,11.1861,'Substation',' ',33.86341862,-118.1653359,9.487602576
398,66,Bellflower,Los Angeles County,0.79149,4.52024,'Substation',' ',33.88369974,-118.1203648,3.5777247576000004
399,66,Covina,Los Angeles County,0.7478,13.46283,'Substation',' ',34.09258019,-117.8795847,10.067504274000001
400,66,Hawthorne,Los Angeles County,1.23104,6.18772,'Substation',' ',33.92406834,-118.3187593,7.617330828799999
401,66,Agoura Hills,Los Angeles County,1.09754,3.11655,'Substation',' ',34.10697209,-118.7149439,3.420538287
402,66,Rancho Palos Verdes,Los Angeles County,1.19306,2.84602,'Substation',' ',33.76694457,-118.3731939,3.3954726212
403,66,La Puente,Los Angeles County,0.88554,15.44452,'Substation',' ',34.05755342,-117.9891722,13.676740240800001
404,66,Cudahy,Los Angeles County,0.72295,6.54883,'Substation',' ',33.96384263,-118.1942652,4.734476648499999
405,66,Culver City,Los Angeles County,1.12353,1.45986,'Substation',' ',34.01457592,-118.40261,1.6401965057999999
406,66,Baldwin Park,Los Angeles County,0.4885,0.0,'Substation',' ',34.11389987,-117.9336277,0.0
407,66,Lancaster,Los Angeles County,0.77698,0.0,'Substation',' ',34.71797092,-118.2889766,0.0
408,66,Diamond Bar,Los Angeles County,0.93127,7.31514,'Substation',' ',34.00294768,-117.8112369,6.8123704278
409,66,Long Beach,Los Angeles County,1.23104,0.0,'Substation',' ',33.76219353,-118.2229677,0.0
410,66,Redondo Beach,Los Angeles County,0.98802,5.35278,'Substation',' ',33.87232911,-118.3779075,5.2886536956
411,66,Compton,Los Angeles County,0.93894,21.46765,'Substation',' ',33.86247615,-118.2230313,20.156835291
412,66,El Segundo,Los Angeles County,1.23104,1.65445,'Substation',' ',33.92228339,-118.3826717,2.0366941279999997
413,66,Paramount,Los Angeles County,1.03113,10.50735,'Substation',' ',33.89897697,-118.1442684,10.834443805500001
414,66,Pasadena,Los Angeles County,0.4885,0.86238,'Substation',' ',34.16225829,-118.0857225,0.42127263
415,66,Castaic,Los Angeles County,1.09754,0.28669,'Substation',' ',34.49113968,-118.6163972,0.3146537426
416,66,Cerritos,Los Angeles County,0.87195,8.90266,'Substation',' ',33.87990599,-118.090471,7.762674387
417,66,Hawthorne,Los Angeles County,1.23104,5.68802,'Substation',' ',33.91580073,-118.3620587,7.002180140799999
418,66,Lynwood,Los Angeles County,0.83318,12.28782,'Substation',' ',33.92829702,-118.215484,10.2379658676
419,66,Carson,Los Angeles County,1.23104,0.71286,'Substation',' ',33.82143255,-118.2332985,0.8775591744
420,66,Castaic,Los Angeles County,0.0,0.0,'Substation',' ',34.51456388,-118.6082972,0.0
421,66,Los Angeles,Los Angeles County,1.23104,1.80905,'Substation',' ',33.9959959,-118.226704,2.2270129119999997
422,66,Manhattan Beach,Los Angeles County,1.23104,2.02676,'Substation',' ',33.89928827,-118.3828843,2.4950226304
423,66,Downey,Los Angeles County,0.84117,2.05408,'Substation',' ',33.96155128,-118.1113506,1.7278304735999999
424,66,Pomona,Los Angeles County,0.93127,9.3133,'Substation',' ',34.0582889,-117.7552801,8.673196891
425,66,Pomona,Los Angeles County,0.93127,10.27304,'Substation',' ',34.05753246,-117.7756362,9.5669739608
426,66,South Pasadena,Los Angeles County,1.23104,19.20775,'Substation',' ',34.12496383,-118.1498524,23.64550856
427,66,Long Beach,Los Angeles County,1.30446,0.91477,'Substation',' ',33.8073843,-118.2331894,1.1932808741999998
428,66,Lebec,Kern County,0.4885,0.0,'Substation',' ',34.79054444,-118.8271055,0.0
429,66,El Monte,Los Angeles County,0.50311,13.33441,'Substation',' ',34.08150219,-118.0418247,6.708675015099999
430,66,Cerritos,Los Angeles County,0.87195,5.7301,'Substation',' ',33.8810914,-118.0474627,4.996360695
431,66,Long Beach,Los Angeles County,1.23104,6.80202,'Substation',' ',33.79104783,-118.1421862,8.373558700799999
432,66,Palmdale,Los Angeles County,0.99578,2.88315,'Substation',' ',34.61192881,-118.1138639,2.8709831070000003
433,66,Hacienda Heights,Los Angeles County,0.88554,0.0,'Substation',' ',34.02427906,-118.0250218,0.0
434,66,Los Angeles,Los Angeles County,1.01427,2.25886,'Substation',' ',33.92261915,-118.3071692,2.2910939322
435,66,El Segundo,Los Angeles County,1.23104,0.0,'Substation',' ',33.91171863,-118.3918007,0.0
436,66,Torrance,Los Angeles County,1.03261,15.18073,'Substation',' ',33.81046975,-118.3404907,15.675773605300002
437,66,Downey,Los Angeles County,0.51689,4.50462,'Substation',' ',33.911845,-118.148285,2.3283930317999997
438,66,La Puente,Los Angeles County,0.88554,2.04555,'Substation',' ',34.03341675,-117.9677135,1.811416347
439,66,Inglewood,Los Angeles County,1.23104,7.81461,'Substation',' ',33.96564841,-118.3581035,9.6200974944
440,66,Signal Hill,Los Angeles County,1.23104,6.17303,'Substation',' ',33.80134174,-118.1594037,7.599246851199999
441,66,Compton,Los Angeles County,1.17098,10.00872,'Substation',' ',33.8795048,-118.2481891,11.720010945599999
442,66,Altadena,Los Angeles,0.4885,1.02562,'Substation',' ',34.21350946,-118.1679679,0.50101537
443,66,La Puente,Los Angeles County,0.4885,4.03933,'Substation',' ',34.03710332,-118.0255447,1.9732127049999997
444,230,Los Angeles,Los Angeles County,1.05143,0.0,'Substation',' ',34.01497467,-118.2035779,0.0
445,66,La Canada Flintridge,Los Angeles County,0.4885,3.15614,'Substation',' ',34.20527032,-118.2104934,1.54177439
446,66,La Mirada,Los Angeles County,1.01706,18.5653,'Substation',' ',33.88863032,-118.0144049,18.882024018000003
447,66,Long Beach,Los Angeles County,1.2291,3.71468,'Substation',' ',33.83024406,-118.124653,4.565713188
448,66,Lancaster,Los Angeles County,0.77421,17.6477,'Substation',' ',34.70049983,-118.1456041,13.663025817
449,66,Lancaster,Los Angeles County,0.84398,3.01615,'Substation',' ',34.6906835,-118.2284922,2.545570277
450,66,Covina,Los Angeles County,0.78356,6.43444,'Substation',' ',34.08708686,-117.9264289,5.0417698064000005
451,66,Malibu,Los Angeles County,1.09754,3.70371,'Substation',' ',34.04483575,-118.7761002,4.0649698734
452,66,La Verne,Los Angeles County,0.91816,1.99597,'Substation',' ',34.0899808,-117.7697035,1.8326198152
453,66,Inglewood,Los Angeles County,1.23104,14.99461,'Substation',' ',33.94225454,-118.3473626,18.4589646944
454,66,Los Angeles,Los Angeles County,1.23104,5.31402,'Substation',' ',33.9976075,-118.217888,6.5417711808
455,66,Baldwin Park,Los Angeles County,0.4885,0.84775,'Substation',' ',34.11185469,-117.9318568,0.414125875
456,66,Palmdale,Los Angeles County,0.77497,0.89521,'Substation',' ',34.61620142,-117.9689511,0.6937608937
